"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0016787"	"hydrolase activity"	"MF"	"BGL2 | CHT1 | CHT2 | CHT3 | CRH11 | CRP1 | DBP2 | DBP3 | ENA21 | ENG1 | GDA1 | HEX1 | IDI1 | LIP4 | MP65 | PHO100 | PLB1 | PMA1 | RAT1 | RHR2 | SAP2 | SAP3 | SAP5 | SAP8 | SAP9 | SCW11 | SPF1 | TIF | UTR2"	"0.00082826"	"0.0091966"	"29 / 331"	"29 / 315"
"GO:0004568"	"chitinase activity"	"MF"	"CHT1 | CHT2 | CHT3"	"0.00097103"	"0.0094749"	"3 / 5"	"3 / 315"
"GO:0008061"	"chitin binding"	"MF"	"CHT1 | CHT2 | CHT3"	"0.00097103"	"0.0094749"	"3 / 5"	"3 / 315"
"GO:0000031"	"mannosylphosphate transferase activity"	"MF"	"KTR4 | MNT1 | MNT2"	"0.00097103"	"0.0094749"	"3 / 5"	"3 / 315"
"GO:0005215"	"transporter activity"	"MF"	"AQY1 | HGT1 | HGT2 | HGT6 | HGT7 | PET9 | PTR22 | SEC14"	"0.0012187"	"0.011523"	"8 / 46"	"8 / 315"
"GO:0016887"	"ATPase activity"	"MF"	"CDR1 | CDR2 | CDR4 | KRE30 | MLT1 | PMA1 | SNQ2 | SPF1"	"0.0012187"	"0.011523"	"8 / 46"	"8 / 315"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"MF"	"CDR1 | CDR2 | CDR4 | MLT1 | SNQ2"	"0.0015256"	"0.014036"	"5 / 19"	"5 / 315"
"GO:0008144"	"drug binding"	"MF"	"CDR1 | CDR2 | ERG11 | SAP2"	"0.0017836"	"0.016094"	"4 / 12"	"4 / 315"
"GO:0000026"	"alpha-1,2-mannosyltransferase activity"	"MF"	"CaO19.2347 | MNT1 | MNT2"	"0.0018743"	"0.016094"	"3 / 6"	"3 / 315"
"GO:0004623"	"phospholipase A2 activity"	"MF"	"PLB1 | PLB5"	"0.0022231"	"0.017044"	"2 / 2"	"2 / 315"
"GO:0004312"	"fatty acid synthase activity"	"MF"	"FAS1 | FAS2"	"0.0022231"	"0.017044"	"2 / 2"	"2 / 315"
"GO:0017111"	"nucleoside-triphosphatase activity"	"MF"	"CDR1 | CDR2"	"0.0022231"	"0.017044"	"2 / 2"	"2 / 315"
"GO:0000249"	"C-22 sterol desaturase activity"	"MF"	"ERG11 | ERG5"	"0.0022231"	"0.017044"	"2 / 2"	"2 / 315"
"GO:0045118"	"azole transporter activity"	"MF"	"CDR1 | CDR2"	"0.0022231"	"0.017044"	"2 / 2"	"2 / 315"
"GO:0022891"	"substrate-specific transmembrane transporter activity"	"MF"	"HGT1 | HGT2 | HGT6 | HGT7 | MAL31"	"0.0037805"	"0.026464"	"5 / 23"	"5 / 315"
"GO:0000030"	"mannosyltransferase activity"	"MF"	"KTR4 | MNT1 | MNT2 | PMT2"	"0.0056463"	"0.03682"	"4 / 16"	"4 / 315"
"GO:0005506"	"iron ion binding"	"MF"	"CYT1 | ERG11 | ERG251 | ERG3 | ERG5 | OLE1 | SUR2"	"0.0060233"	"0.03682"	"7 / 47"	"7 / 315"
"GO:0005548"	"phospholipid transporter activity"	"MF"	"CDR1 | CDR2"	"0.0064607"	"0.03682"	"2 / 3"	"2 / 315"
"GO:0031386"	"protein tag"	"MF"	"UBI3 | UBI4"	"0.0064607"	"0.03682"	"2 / 3"	"2 / 315"
"GO:0015244"	"fluconazole transporter activity"	"MF"	"CDR1 | CDR2"	"0.0064607"	"0.03682"	"2 / 3"	"2 / 315"
"GO:0004602"	"glutathione peroxidase activity"	"MF"	"orf19.86 | GPX2"	"0.0064607"	"0.03682"	"2 / 3"	"2 / 315"
"GO:0004579"	"dolichyl-diphosphooligosaccharide-protein glycotransferase activity"	"MF"	"OST1 | WBP1"	"0.0064607"	"0.03682"	"2 / 3"	"2 / 315"
"GO:0019829"	"cation-transporting ATPase activity"	"MF"	"CRP1 | ENA21 | PMA1 | SPF1"	"0.0071135"	"0.039155"	"4 / 17"	"4 / 315"
