"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0030170"	"pyridoxal phosphate binding"	"MF"	"AAT21 | orf19.7297 | CAR2 | CYS4 | GAD1 | GPH1 | SHM1 | SHM2"	"0.00067656"	"0.0057962"	"8 / 48"	"8 / 285"
"GO:0042277"	"peptide binding"	"MF"	"CYP1 | HSP70 | SSA2"	"0.0012671"	"0.0096978"	"3 / 6"	"3 / 285"
"GO:0016876"	"ligase activity, forming aminoacyl-tRNA and related compounds"	"MF"	"CaO19.5746 | GLN4 | THS1"	"0.0012671"	"0.0096978"	"3 / 6"	"3 / 285"
"GO:0002161"	"aminoacyl-tRNA editing activity"	"MF"	"orf19.6701 | ILS1 | VAS1"	"0.0012671"	"0.0096978"	"3 / 6"	"3 / 285"
"GO:0030985"	"high molecular weight kininogen binding"	"MF"	"ENO1 | PRX1 | CaO19.7417"	"0.0012671"	"0.0096978"	"3 / 6"	"3 / 285"
"GO:0003723"	"RNA binding"	"MF"	"CaO19.5746 | ANB1 | orf19.5627 | CEF3 | DBP5 | FRS1 | PRT1 | RPL10A | RPS20 | RPS21 | RPS3 | RPS42 | RPS4A | RPS5 | SUI2"	"0.0014173"	"0.0099991"	"15 / 152"	"15 / 285"
"GO:0016301"	"kinase activity"	"MF"	"ADK1 | ARO1 | CDC19 | GLK1 | GLK4 | HXK2 | PFK1 | PFK2 | PGK1 | YNK1"	"0.0016968"	"0.0099991"	"10 / 81"	"10 / 285"
"GO:0003872"	"6-phosphofructokinase activity"	"MF"	"PFK1 | PFK2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0016624"	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	"MF"	"KGD1 | PDA1"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0003987"	"acetate-CoA ligase activity"	"MF"	"ACS1 | ACS2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0016208"	"AMP binding"	"MF"	"ACS1 | ACS2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0004739"	"pyruvate dehydrogenase (acetyl-transferring) activity"	"MF"	"PDA1 | PDB1"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0004805"	"trehalose-phosphatase activity"	"MF"	"TPS1 | TPS2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0004372"	"glycine hydroxymethyltransferase activity"	"MF"	"SHM1 | SHM2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0004645"	"phosphorylase activity"	"MF"	"GPH1 | MEU1"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0004475"	"mannose-1-phosphate guanylyltransferase activity"	"MF"	"SRB1 | PSA2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0016149"	"translation release factor activity, codon specific"	"MF"	"ERF1 | MRF1"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0004312"	"fatty acid synthase activity"	"MF"	"FAS1 | FAS2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0008941"	"nitric oxide dioxygenase activity"	"MF"	"MCR1 | YHB1"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0016829"	"lyase activity"	"MF"	"ACO1 | ARO1 | ENO1 | FBA1 | GAD1 | PDC11"	"0.0017072"	"0.0099991"	"6 / 32"	"6 / 285"
"GO:0019843"	"rRNA binding"	"MF"	"RPL9B | RPS42 | RPS4A"	"0.0048519"	"0.023501"	"3 / 9"	"3 / 285"
"GO:0008379"	"thioredoxin peroxidase activity"	"MF"	"PRX1 | CaO19.7417"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0051920"	"peroxiredoxin activity"	"MF"	"PRX1 | CaO19.7417"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0004826"	"phenylalanine-tRNA ligase activity"	"MF"	"FRS1 | FRS2"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0046872"	"metal ion binding"	"MF"	"ACO1 | ADE12 | ADE5,7 | ADH1 | ADH5 | CaO19.5746 | APT1 | ARO1 | orf19.2335 | CCP1 | CDC19 | ENO1 | FBA1 | IDP2 | IMH3 | IPP1 | MET6 | PDC11 | PRD1 | PYC2 | QCR2 | SAM2 | SEC23 | SEC24 | TKL1 | UGP1 | XYL2 | YHB1"	"0.0061224"	"0.028571"	"28 / 414"	"28 / 285"
"GO:0000049"	"tRNA binding"	"MF"	"CaO19.5746 | ARC1 | FRS2"	"0.0089637"	"0.040835"	"3 / 11"	"3 / 285"
"GO:0051287"	"NAD binding"	"MF"	"IDH1 | IDH2 | IDP2 | SER33 | TDH3"	"0.0092962"	"0.041597"	"5 / 32"	"5 / 285"
